M1	M2	M3	At	Ab	Atau	mu	mA	meL	mmuL	mtauL	meR	mmuR	mtauR	mqL1	mqL2	mqL3	muR	mcR	mtR	mdR	msR	mbR	tanb
1248.91133	2949.07503	1935.24417	-1437.14011	-1138.83555	3036.39531	73.4162331	3083.31457	3194.92373	3194.92373	2147.44971	397.703998	1868.72068	1868.72068	2586.14648	2586.14648	1663.46148	2965.93792	2965.93792	972.584683	3485.26816	3485.26816	3232.32397	31.7413824
1293.24522	3045.49655	1951.20393	-1082.21769	-1253.3921	3027.74072	-66.037178	3068.39218	3161.58977	3161.58977	2231.07153	431.367629	1956.91006	1956.91006	2635.54877	2635.54877	1557.68429	3053.63413	3053.63413	998.412082	3607.6992	3607.6992	3390.55907	30.997103
1304.04055	2998.61039	1996.13396	-912.381411	-905.012488	3716.28165	188.777447	3278.5693	3255.65479	3255.65479	2320.25477	443.561571	2075.67785	2075.67785	2597.27963	2597.27963	1843.36793	3091.11404	3091.11404	989.436432	3610.76706	3610.76706	3308.45746	31.9065024
1363.5727	3074.46033	2054.28782	-902.625918	-791.666508	3540.53378	297.327042	3260.31381	3291.99229	3291.99229	2289.16063	488.335231	2059.90795	2059.90795	2677.88597	2677.88597	1861.66443	3094.00133	3094.00133	1010.19898	3637.49855	3637.49855	3409.3657	32.0296777
1369.93752	3140.68863	2027.27959	-628.066063	-835.219026	3591.07256	208.723545	3252.21606	3251.05301	3251.05301	2348.66357	519.541448	2102.61867	2102.61867	2679.66744	2679.66744	1766.20976	3125.63997	3125.63997	1036.01022	3700.80238	3700.80238	3478.70464	31.7954786
1381.62845	3219.10044	2056.81575	-607.125163	-674.782395	3506.7296	399.53351	3301.38911	3289.62457	3289.62457	2330.33122	546.534784	2087.54831	2087.54831	2712.30657	2712.30657	1786.09964	3141.22325	3141.22325	1043.33813	3688.15123	3688.15123	3537.46717	32.5994132
1525.30701	3239.48762	2117.65524	-318.369865	-420.842767	3778.23591	-14.7598982	3303.14285	3314.28839	3314.28839	2343.96251	532.87422	2157.94114	2157.94114	2805.89125	2805.89125	1891.70069	3125.01447	3125.01447	1083.92152	3780.37046	3780.37046	3589.36494	32.0030099
1512.39962	3308.79587	2132.26326	-53.1035662	-471.222401	3594.38896	341.994762	3307.41123	3298.28968	3298.28968	2416.26766	617.463931	2179.538	2179.538	2784.22418	2784.22418	1820.45327	3167.96742	3167.96742	1095.90321	3786.93664	3786.93664	3629.64126	31.7589823
3525.49728	3853.49067	3642.7807	4328.8672	4484.84302	4100.00324	5028.2371	4977.32241	3627.4246	3627.4246	3748.94277	3494.19469	3883.80575	3883.80575	3840.82329	3840.82329	3536.19494	3384.67739	3384.67739	3543.56128	3692.56153	3692.56153	3781.75834	45.5375438
3464.70485	3857.32062	3603.37033	4343.77909	4590.41476	4282.03344	4910.09474	4911.68685	3645.67478	3645.67478	3755.03984	3509.3953	3883.01946	3883.01946	3779.48976	3779.48976	3478.68103	3405.87003	3405.87003	3571.18409	3796.46033	3796.46033	3726.67617	45.6264976
3529.8229	3917.56811	3687.3853	4513.93843	4905.06411	4419.83461	4871.01316	4821.40222	3736.87434	3736.87434	3754.58046	3574.34636	3859.29977	3859.29977	3815.40445	3815.40445	3509.19999	3417.5555	3417.5555	3594.33199	3936.99728	3936.99728	3750.53188	45.395237
3519.95342	3989.74595	3723.37435	4547.7581	5296.37098	4643.44025	4711.03191	4812.17829	3793.99672	3793.99672	3724.80885	3558.27626	3836.0076	3836.0076	3869.50973	3869.50973	3473.1357	3499.03723	3499.03723	3577.71634	3971.84185	3971.84185	3817.04342	46.2065766
3545.29555	4079.58595	3614.22113	4635.71548	4793.94317	4401.51691	4398.8049	4689.45722	3761.62284	3761.62284	3805.19597	3616.86766	3859.87333	3859.87333	3754.52646	3754.52646	3539.82486	3446.51958	3446.51958	3542.65196	4014.09555	4014.09555	3931.4071	45.764535
3639.29064	4188.31106	3796.85687	4819.21196	5443.60876	4976.66836	5216.49837	4584.92968	4014.78743	4014.78743	3864.76426	3700.68141	3907.89955	3907.89955	3941.80884	3941.80884	3693.53075	3633.90227	3633.90227	3615.9492	4130.60301	4130.60301	3974.52822	47.696774
3626.54301	4202.72067	3837.67046	4612.31947	5689.4207	5534.44624	5992.74755	4632.52808	4109.33661	4109.33661	3921.71641	3792.75695	3934.69919	3934.69919	4055.0602	4055.0602	3832.47918	3725.96748	3725.96748	3722.12632	4149.06828	4149.06828	4014.26048	49.552681
3595.91017	4182.84834	3859.04515	4744.31872	5676.40305	5494.11178	5906.36611	4570.45989	4087.09007	4087.09007	3920.84839	3765.79534	3951.99844	3951.99844	4028.34052	4028.34052	3732.38496	3783.52948	3783.52948	3711.63577	4189.46379	4189.46379	4001.2243	48.9589431
