M1	M2	M3	At	Ab	Atau	mu	mA	meL	mmuL	mtauL	meR	mmuR	mtauR	mqL1	mqL2	mqL3	muR	mcR	mtR	mdR	msR	mbR	tanb
2081.46158	1911.18268	2038.35447	-570.099354	-4647.02368	278.009176	-111.526847	2871.90211	1382.27518	1382.27518	2855.84616	2387.17716	2893.73706	2893.73706	2730.93558	2730.93558	3139.57455	1444.14024	1444.14024	3109.01547	850.344683	850.344683	414.152756	35.4411311
1989.30062	2087.55716	2468.98063	32.4440002	-5449.03964	14.9023533	-668.16628	2909.93669	1676.54605	1676.54605	2676.09919	2301.55612	2647.16521	2647.16521	3184.01953	3184.01953	3293.79883	1468.2929	1468.2929	3173.29797	1008.30554	1008.30554	496.81082	37.7082219
2449.70444	2048.30037	2149.3014	965.801477	-4434.2798	-93.1531191	571.364164	2946.63856	1735.99072	1735.99072	3287.47931	3147.22207	2830.95634	2830.95634	3188.92934	3188.92934	3227.45871	1554.72944	1554.72944	3001.98273	1151.30166	1151.30166	464.227526	37.0879372
2544.31233	2774.1228	2084.81975	1458.23121	-5120.75841	711.575747	590.574741	2938.95535	2064.89417	2064.89417	3182.13214	2530.89024	3573.27772	3573.27772	3295.25104	3295.25104	3230.13505	1658.86014	1658.86014	3147.71597	809.514569	809.514569	1072.59555	41.7402434
2422.37461	2274.97998	2021.04075	1297.19615	-3751.00136	-345.207453	-2.90811062	2973.22725	2033.26925	2033.26925	3160.92681	2842.88611	2923.82525	2923.82525	3237.26535	3237.26535	3375.76237	1866.20263	1866.20263	3350.4288	1183.65475	1183.65475	911.820431	39.9967673
3724.26007	3600.68574	4001.45856	3684.13687	6868.16573	6874.39561	6312.93297	4242.68571	3704.60017	3704.60017	4000.19785	3924.76214	3845.26251	3845.26251	4887.67772	4887.67772	4226.8779	3891.89435	3891.89435	4074.70771	3920.07951	3920.07951	3601.99602	48.2588382
3446.34875	3451.63592	3563.0533	4005.47981	5985.28266	4823.00282	4252.14767	3748.85574	3644.68107	3644.68107	3561.54651	3680.12842	3754.44002	3754.44002	4676.65501	4676.65501	3954.66829	3773.50156	3773.50156	3493.56477	3721.62061	3721.62061	3394.9499	45.0481783
3322.95587	3865.95771	4096.52437	3716.02297	4141.88266	5769.60564	5039.40344	3677.88344	3666.7317	3666.7317	3549.81354	3387.59064	3932.63772	3932.63772	4984.87079	4984.87079	3658.07189	3548.20319	3548.20319	3517.27797	3616.02797	3616.02797	3422.54232	45.7312779
3370.56223	3652.65844	3814.59987	3726.01151	4776.11899	4178.12109	6232.23782	3233.7269	3627.23046	3627.23046	3664.482	3750.53866	3799.2181	3799.2181	4953.51214	4953.51214	3647.49254	3532.60811	3532.60811	3754.77577	3630.15463	3630.15463	3501.64689	44.4785846
3410.89284	3783.21349	3736.89499	4154.29711	5146.92426	4923.2018	4664.37817	3570.93891	3932.70175	3932.70175	3906.6583	3480.88441	3712.70825	3712.70825	4978.52884	4978.52884	3956.70526	3878.39082	3878.39082	3754.20457	4034.60074	4034.60074	3697.36365	45.2203438
3682.6298	4090.69638	3992.37154	4993.54839	4932.09124	5583.9622	6121.04058	3599.5333	4112.79776	4112.79776	4219.95088	4000.5516	3878.63335	3878.63335	4917.25342	4917.25342	3881.75077	3795.45306	3795.45306	3896.71388	3888.41343	3888.41343	3759.90038	48.8425125
3900.68427	3961.197	4256.376	5630.91993	6499.95923	6602.10967	7844.82718	4132.50722	4030.32321	4030.32321	4246.88949	3941.09955	4058.6854	4058.6854	4899.38473	4899.38473	4187.74281	4207.21594	4207.21594	4469.67734	3973.58821	3973.58821	4073.9881	52.9872794
3973.48111	4130.73932	3727.83805	7112.67233	5767.66729	5619.8144	5532.6283	4014.48029	4218.58749	4218.58749	4441.1753	4008.50596	4130.34131	4130.34131	4928.39543	4928.39543	4190.38138	4064.35848	4064.35848	4265.17035	4188.67839	4188.67839	3941.67105	48.3873997
4229.64186	4418.89129	4258.9833	7963.82904	6960.6173	7404.48833	6651.74365	4581.60661	4526.62299	4526.62299	4415.66145	4231.49031	4423.46918	4423.46918	4751.02561	4751.02561	4472.54043	4286.51288	4286.51288	4614.93792	4188.98317	4188.98317	4354.00632	56.0792373
3855.08449	4095.5286	4825.18585	6992.05995	7673.90609	8633.0235	6440.5179	4719.38579	4422.91774	4422.91774	4217.59408	3985.70268	4216.19085	4216.19085	4666.83686	4666.83686	4688.64762	4556.02727	4556.02727	4783.44966	4355.89991	4355.89991	3934.9898	54.7022728
4020.56142	4117.21485	4482.03787	7525.41304	7643.29314	7230.78489	5534.1959	4580.57514	4190.02969	4190.02969	4237.72132	4178.55694	4075.869	4075.869	4623.10323	4623.10323	4368.88357	4504.97244	4504.97244	4806.33939	4571.86075	4571.86075	4263.34905	51.5852234
4096.68959	4392.13384	4239.75063	7273.0279	7671.12613	7559.32927	5604.17533	4316.72351	4401.03381	4401.03381	4452.39106	4208.01492	4414.45502	4414.45502	4659.35546	4659.35546	4269.45821	4623.79481	4623.79481	4843.97861	4523.18781	4523.18781	4373.50335	51.3398061
3862.13425	3986.15291	4058.40039	6612.22219	8154.00362	6591.38322	5213.86027	4268.01486	4399.59046	4399.59046	4392.72245	4202.66785	4096.95572	4096.95572	4571.94986	4571.94986	4316.1349	4590.18971	4590.18971	4825.03892	4625.97341	4625.97341	4072.20191	48.1567336
3958.77912	4385.50659	4427.60391	6523.48757	5391.58225	7272.54987	5368.71433	3962.09009	4196.49496	4196.49496	4280.06294	3992.73031	4343.49335	4343.49335	4681.78817	4681.78817	3915.99759	4295.18212	4295.18212	4660.70233	4097.42395	4097.42395	3906.3429	49.5309706
4169.08783	4147.89666	4261.54073	7648.85664	7555.13906	7589.87665	7345.89815	4407.25302	4337.53318	4337.53318	4661.85595	4123.16911	4357.52176	4357.52176	4488.91089	4488.91089	4665.79595	4475.08577	4475.08577	4901.60552	4511.45837	4511.45837	4045.65246	50.5142717
4356.50238	3504.82155	3579.60964	5055.21297	7318.83049	4858.28519	6647.00985	3921.54765	4116.35185	4116.35185	3877.17347	4722.3315	3765.10287	3765.10287	3611.95225	3611.95225	4062.37963	3874.49478	3874.49478	4465.5072	4247.3648	4247.3648	3474.62419	45.2279563
4625.992	3856.79013	3832.98784	5851.58467	7598.16408	6287.14681	7756.49905	4239.72112	3873.6961	3873.6961	4176.22079	4575.85505	4216.94351	4216.94351	3736.83569	3736.83569	4179.48603	4179.70643	4179.70643	4908.54198	4185.4816	4185.4816	3836.54841	47.1128715
4728.03734	3874.88601	3762.10789	7057.59048	8270.03598	6297.22476	7410.13169	4217.00252	4059.61449	4059.61449	4658.30422	4630.11404	4253.63181	4253.63181	3832.47476	3832.47476	4233.11009	3916.11413	3916.11413	4744.22458	3939.9244	3939.9244	4064.85947	49.5370308
3765.55429	3761.80075	3456.62008	6248.49081	8055.22323	4266.52193	3937.98113	3986.52555	4510.91018	4510.91018	4161.2925	3747.93166	3906.26353	3906.26353	3766.82769	3766.82769	4242.26911	4048.69436	4048.69436	4864.0855	4116.28605	4116.28605	4245.64529	44.3097379
3698.26265	3808.79195	4050.32093	5277.90904	6588.763	5455.18994	5704.27656	3853.3219	4206.4984	4206.4984	4413.10019	3861.55891	3846.51703	3846.51703	4064.70014	4064.70014	3918.38773	3956.40579	3956.40579	4906.15656	4063.28217	4063.28217	3731.88604	43.1243676
3526.36795	3913.30886	3841.30126	5780.76124	6196.97571	3817.04688	3849.68519	3665.946	4360.78051	4360.78051	3920.78348	3564.72501	3640.48851	3640.48851	4125.70766	4125.70766	3920.78053	4008.58946	4008.58946	4925.28184	3957.99519	3957.99519	4187.53215	45.508411
3776.41128	4113.38312	4035.10497	6503.63684	5490.16833	5273.9203	3231.3323	4149.0016	4105.40339	4105.40339	3900.63441	3340.05744	4005.254	4005.254	4105.83769	4105.83769	3900.87516	4035.62543	4035.62543	4557.73233	3665.40696	3665.40696	4026.6278	47.9745668
3585.09921	3876.78048	3672.09558	5593.98651	7269.27042	4549.01934	3434.18479	4040.12601	4212.77603	4212.77603	3917.70648	3632.64391	3749.40983	3749.40983	3729.37611	3729.37611	3875.18902	3958.94257	3958.94257	4456.60487	3908.09752	3908.09752	4076.57533	47.8657659
3074.86189	4048.82565	4348.90532	5127.30837	4808.69293	4648.09179	3678.20382	3702.10175	4172.09697	4172.09697	3590.73158	3118.63329	3390.58297	3390.58297	4245.52019	4245.52019	3785.95149	3831.50908	3831.50908	4852.52335	3890.43507	3890.43507	4094.81341	46.7323726
3500.67324	3974.74626	3702.4201	5407.46331	5179.21329	3570.78195	4473.67668	3575.99418	4089.63128	4089.63128	3916.54667	3699.20915	3724.90887	3724.90887	3938.15444	3938.15444	3555.55744	3692.64179	3692.64179	4268.39134	3887.22677	3887.22677	3984.17229	46.2894253
3322.77058	4287.02035	4092.9095	5082.80516	5159.06334	4828.87149	4162.1089	3742.70704	4285.3094	4285.3094	3915.95835	3379.59763	3849.09128	3849.09128	4182.11781	4182.11781	3723.80128	3886.62341	3886.62341	4380.80655	3872.52389	3872.52389	3978.98602	48.3863902
3608.06329	4042.01812	4049.85329	5752.65884	5451.52664	5549.13163	5515.74469	3859.25168	4159.09443	4159.09443	4183.19561	3848.15216	3942.50661	3942.50661	4098.72981	4098.72981	3834.16299	3852.30961	3852.30961	4313.58602	3991.52506	3991.52506	3921.50162	49.1114517
3747.07486	3987.77359	3994.08514	5322.19648	6980.18909	5845.27731	5943.51649	4150.84149	4204.65674	4204.65674	4221.55916	4133.35458	3889.33869	3889.33869	3853.4113	3853.4113	3848.70891	3911.70383	3911.70383	4179.19541	4097.4213	4097.4213	4009.76196	50.5039247
3361.95318	4273.34658	4535.29667	5864.19582	5677.20652	5546.49115	5611.88579	4045.66722	4271.77489	4271.77489	3827.80187	3438.19878	3689.7067	3689.7067	4279.51269	4279.51269	4076.1009	4118.43278	4118.43278	4747.2824	3999.36081	3999.36081	4454.36519	52.6236303
3540.75041	4083.35896	4448.13182	5670.7871	4839.13064	5516.86645	5090.03758	4071.47227	4066.20575	4066.20575	3836.1982	3527.21679	3656.57603	3656.57603	4185.55861	4185.55861	3852.02224	3981.08378	3981.08378	4309.2961	3850.46884	3850.46884	3863.80685	51.2032276
3369.95091	4522.52544	4066.2441	7163.65337	5321.49673	5379.31919	4420.63928	3953.54004	4384.81884	4384.81884	4330.6994	3362.35266	3887.01965	3887.01965	4482.02901	4482.02901	4139.11087	4254.63761	4254.63761	4715.78922	4221.52789	4221.52789	4460.97298	49.6309628
3838.35526	4215.67246	4063.23378	6849.04695	7132.50875	6398.47755	6485.83889	4267.34334	3944.87787	3944.87787	4375.79052	3859.42162	4093.40016	4093.40016	3913.04008	3913.04008	4225.56673	4107.56606	4107.56606	4634.96189	4002.62015	4002.62015	4401.25805	51.1408241
3763.14998	4260.74146	4185.13374	5994.26746	6470.65163	6447.48688	6306.93078	4193.15773	4010.16646	4010.16646	4388.23485	3905.18928	3974.92446	3974.92446	4057.56099	4057.56099	4005.98895	4174.53963	4174.53963	4352.55117	4016.80228	4016.80228	4070.13661	51.0437254
3525.58933	4517.81655	4147.72465	6216.35795	4872.2446	5274.89781	4911.35955	3949.71717	4306.18929	4306.18929	4034.89402	3515.88123	3802.81143	3802.81143	4292.62292	4292.62292	3767.28235	4158.27391	4158.27391	4261.08489	4070.89516	4070.89516	4371.28728	51.8647724
3558.64713	4327.5628	4496.25835	6049.30162	4727.18716	6434.09967	6234.83062	3893.91598	3929.66811	3929.66811	3965.46125	3563.57818	3976.42122	3976.42122	4199.96998	4199.96998	3979.93164	4004.94509	4004.94509	4157.91396	4037.42017	4037.42017	4173.38779	52.3343704
3813.79676	4105.20955	4314.5337	6119.23099	5615.32617	6006.66523	6925.69852	4048.95341	4051.53592	4051.53592	4104.94312	4056.36341	3906.19125	3906.19125	4159.4833	4159.4833	4025.37239	3975.97895	3975.97895	4184.61034	3972.04455	3972.04455	3930.44024	50.6269584
3736.03169	4085.63758	4135.15612	6357.66625	6559.37195	5738.80076	5773.89717	4208.86317	4061.34846	4061.34846	4152.39223	3964.15657	3850.13839	3850.13839	4128.52738	4128.52738	4199.02614	4201.71427	4201.71427	4333.3899	4190.38226	4190.38226	4090.51287	50.113224
3976.10611	4342.87582	4172.93165	6404.76227	5832.69477	6980.46446	6083.88782	4158.70851	4118.44695	4118.44695	4272.50807	4073.25079	4229.55247	4229.55247	4118.86414	4118.86414	4012.00458	4189.3744	4189.3744	4132.63291	3949.83932	3949.83932	4072.09038	52.8868204
4028.08442	4155.68462	3710.71907	8132.44462	7229.96473	5949.17774	4611.7115	4328.84299	4090.65596	4090.65596	4473.06826	3990.4927	4268.11576	4268.11576	4126.29332	4126.29332	4530.71966	4191.50726	4191.50726	4179.68548	4027.98735	4027.98735	4211.14886	52.149507
3820.78987	4009.64335	4242.46591	6852.69475	6725.75831	6826.38764	5721.06242	4493.40912	4028.60577	4028.60577	4261.30617	4066.39959	3951.43668	3951.43668	4200.23611	4200.23611	4468.69012	4086.04444	4086.04444	4208.61976	4304.54944	4304.54944	4106.40123	51.8455131
3861.97197	4303.83573	3945.16171	6509.6128	6926.93233	5841.94422	5808.146	4155.43619	4336.54922	4336.54922	4208.11523	4112.90663	4222.55759	4222.55759	4212.33582	4212.33582	4211.97085	4186.91285	4186.91285	4136.44575	4116.60735	4116.60735	4329.74198	53.7080507
4037.30393	4217.37162	4096.88609	7606.92835	6023.53811	6090.82341	6451.16925	4238.42913	4127.58266	4127.58266	4290.34224	4100.45227	4242.62258	4242.62258	4437.01932	4437.01932	4442.39766	4061.44464	4061.44464	4331.15701	4012.90859	4012.90859	4193.79621	52.2343366
3869.38345	4221.89049	4189.12007	6553.57003	5776.7725	6454.17571	5841.57586	4144.81287	4210.78095	4210.78095	3980.05733	4079.44374	4116.04943	4116.04943	4200.99584	4200.99584	4227.8899	3786.65045	3786.65045	4180.16876	3907.02592	3907.02592	3983.71261	51.3213661
3706.14325	4267.29732	4103.76443	6502.95854	6185.19068	6999.55583	5329.11301	4262.56955	4169.72896	4169.72896	4088.34578	3719.65415	4251.46	4251.46	4176.6427	4176.6427	4327.79382	3993.64819	3993.64819	4297.58289	4035.49738	4035.49738	4128.25713	50.9337975
3570.39397	3859.93087	4599.03362	5233.88147	6009.64069	6990.4542	7374.26281	4277.79937	3865.55911	3865.55911	4080.05389	4203.61612	3758.95152	3758.95152	4149.38397	4149.38397	4150.49098	3888.56715	3888.56715	4175.98623	4224.92442	4224.92442	3828.47102	49.7684056
3842.74963	3947.46658	3977.07444	5581.01058	5802.71006	6446.04445	6239.4321	4127.03063	4027.29046	4027.29046	4049.81729	4275.0776	3952.70566	3952.70566	3919.19084	3919.19084	3955.97739	3837.07271	3837.07271	3938.91535	4028.23814	4028.23814	3975.38886	50.7331111
3666.20682	4342.17805	3858.10278	6740.50808	6303.2794	5517.93575	5859.76124	4107.06094	4294.83958	4294.83958	4137.22614	3916.0209	4071.70653	4071.70653	4131.55895	4131.55895	4168.54997	4010.13548	4010.13548	4404.46251	4145.69564	4145.69564	4628.79992	50.508215
